topic,text
Car tires (Tayar kereta)," Tayar ni kalau kurang angin, makan minyak.  Ya, kos pun tinggi la."
Car tires (Tayar kereta)," Boss, tayar ni selalu kena tegur polis.  Mungkin tayar dah botak sangat kot."
Car tires (Tayar kereta)," Tayar ni sesuai untuk heavy duty tak?  Tak, ni untuk kereta biasa je."
Car tires (Tayar kereta)," Weh, tayar ni dah tak boleh pam.  Valve rosak kot, atau bocor besar."
Car tires (Tayar kereta)," Wei, tayar kereta aku dah botak la.  Kena tukar baru ni, bahaya tu."
Car tires (Tayar kereta)," Tayar depan tu nampak macam kurang angin.  Alamak, patut la rasa berat sikit."
Car tires (Tayar kereta)," Boss, tayar baru mahal gila sekarang.  Tu la, semua barang naik harga."
Car tires (Tayar kereta)," Bila last kau check tekanan tayar ni?  Dah lama dah kot, kena check balik."
Car tires (Tayar kereta), Tayar pancit la pulak pagi ni.  Ada spare tayar tak?
Car tires (Tayar kereta)," Aku ingat nak beli tayar recond je.  Eh, jangan la, bahaya tu."
Car tires (Tayar kereta), Tayar ni ada bunyi bising la bila jalan.  Mungkin dah nak rosak kot.
Car tires (Tayar kereta)," Jom pergi kedai tayar, nak rotate tayar ni.  Okay, aku free je ni."
Car tires (Tayar kereta)," Tayar sport tu mantap gila performance dia.  Harga pun mantap gila, wei."
Car tires (Tayar kereta)," Minyak kereta aku kuat makan la.  Check tayar, mungkin kurang angin."
Car tires (Tayar kereta)," Tayar aku dah empat tahun, kena tukar ke?  Baik tukar la, demi keselamatan."
Car tires (Tayar kereta)," Ada sale tayar kat mana-mana tak?  Ada, kat kedai Abang Samad tu kot."
Car tires (Tayar kereta), Tayar ni celah dia dah retak-retak la.  Itu tanda dah nak pecah tu.
Car tires (Tayar kereta)," Wei, tayar kereta kau pakai brand apa?  Aku pakai Michelin, tahan sikit."
Car tires (Tayar kereta)," Tukar satu tayar je boleh ke?  Better tukar dua biji la, balance sikit."
Car tires (Tayar kereta)," Tayar tu berapa harga satu biji, boss?  Kalau saiz ni, dalam RM250 kot."
Car tires (Tayar kereta)," Tayar kereta aku selalu pancit la.  Kau selalu langgar lubang ke, wei?"
Car tires (Tayar kereta)," Ni tayar baru ke tayar second hand?  Tayar baru la ni, bukan second hand."
Car tires (Tayar kereta)," Rasa macam tayar tak grip sangat la.  Mungkin dah botak tu, kena tukar."
Car tires (Tayar kereta)," Tayar kereta aku berat nak pusing.  Angin kurang tu, pergi pam la."
Car tires (Tayar kereta)," Tayar tu boleh repair lagi tak?  Kalau bocor kecil, boleh la kot."
Car tires (Tayar kereta)," Boss, ada tayar promotion tak?  Ada, ni ha, buy 3 free 1."
Car tires (Tayar kereta)," Tayar tu nampak benjol sikit la.  Itu bahaya tu, boleh meletup."
Car tires (Tayar kereta)," Kena balancing tayar sekali ke?  Ha'ah, mesti buat la, penting tu."
Car tires (Tayar kereta), Tayar ni bising sangat la.  Mungkin bunga tayar dah tak cantik kot.
Car tires (Tayar kereta)," Mana nak cari tayar murah ni?  Cuba cari kat kedai online, wei."
Car tires (Tayar kereta)," Tayar kereta aku berat bila bawak la.  Pergi check tayar, mungkin ada paku."
Car tires (Tayar kereta)," Tayar tu makan sebelah la.  Kena buat alignment balik tu, boss."
Car tires (Tayar kereta), Kau selalu pam tayar berapa PSI?  Aku ikut spec kereta je la.
Car tires (Tayar kereta)," Tayar ni sesuai untuk hujan tak?  Ya, tayar ni grip mantap dalam hujan."
Car tires (Tayar kereta)," Ada tayar untuk off-road tak?  Ada, tapi mahal sikit la tu."
Car tires (Tayar kereta)," Tayar tu boleh cover berapa KM?  Biasanya dalam 50,000 KM kot."
Car tires (Tayar kereta)," Tayar aku dah lama tak rotate ni.  Kena buat la, baru tayar tahan lama."
Car tires (Tayar kereta)," Ni tayar import ke local?  Ini tayar import, dari Thailand."
Car tires (Tayar kereta)," Tayar ni keras sangat la.  Over-inflated kot, kurangkan angin sikit."
Car tires (Tayar kereta)," Tayar kereta aku kena curi la.  Alamak, teruknya, ni kerja siapa ni?"
Car tires (Tayar kereta)," Spare tayar kau ada lagi tak?  Ada, tapi dah lama tak guna tu."
Car tires (Tayar kereta)," Tayar tu pakai nitrogen ke angin biasa?  Angin biasa je la, jimat sikit."
Car tires (Tayar kereta)," Tayar ni sesuai untuk long distance tak?  Ya, memang sesuai, bunga dia tahan."
Car tires (Tayar kereta)," Wei, tayar aku dah sampai lifespan dia.  Cepatnya, kau drive laju sangat ke?"
Car tires (Tayar kereta)," Tayar ni ada warranty tak, boss?  Ada, setahun manufacturer warranty."
Car tires (Tayar kereta)," Aku nak tukar tayar 15 inci.  Okay, banyak stok tayar 15 inci ni."
Car tires (Tayar kereta)," Tayar tu grip jalan kering mantap.  Ya, memang terasa beza dia."
Car tires (Tayar kereta)," Minyak kereta aku cepat habis.  Check tayar pressure, wei."
Car tires (Tayar kereta), Tayar depan belah kiri aku pancit.  Patah balik ambik jack la.
Car tires (Tayar kereta)," Tayar kereta kau bunyi macam helikopter.  Dah botak la tu, kena tukar."
Car tires (Tayar kereta)," Tayar tu kena tukar berapa biji?  Kalau boleh, tukar empat-empat la."
Car tires (Tayar kereta)," Boss, tayar ni ada stock tak?  Ada, saiz berapa ni?"
Car tires (Tayar kereta)," Tayar ni sesuai untuk cuaca panas ke?  Ya, direka untuk iklim tropika."
Car tires (Tayar kereta)," Aku nak tayar yang senyap sikit la.  Ni ha, tayar premium, kurang bising."
Car tires (Tayar kereta)," Tayar tu ada paku la, wei.  Aduh, nasib baik nampak awal."
Car tires (Tayar kereta)," Berapa lama ambik masa tukar tayar?  Tak sampai sejam pun, boss."
Car tires (Tayar kereta)," Tayar tu bunga dia dalam lagi.  Tapi dah lama sangat, kena tengok side wall."
Car tires (Tayar kereta)," Kena buat valve baru ke bila tukar tayar?  Ya, better tukar baru la."
Car tires (Tayar kereta), Tayar aku rasa macam goyang sikit la.  Mungkin balancing tak betul tu.
Car tires (Tayar kereta)," Tayar ni ada apa beza dengan yang tu?  Ni lebih soft compound, grip lagi."
Car tires (Tayar kereta)," Tayar tu nampak macam makan dalam.  Kena adjust camber angle tu, wei."
Car tires (Tayar kereta), Aku nak tayar yang jimat minyak sikit.  Cari tayar low rolling resistance la.
Car tires (Tayar kereta), Tayar kereta aku bunyi berdesir la.  Mungkin ada bocor halus kot.
Car tires (Tayar kereta)," Boss, boleh pasang tayar ni sekarang?  Boleh, datang je terus ni."
Car tires (Tayar kereta)," Tayar spare aku dah tak boleh pakai la.  Kena beli baru la tu, bahaya."
Car tires (Tayar kereta)," Tayar ni kena jaga angin betul-betul.  Ya, kalau tak, cepat rosak."
Car tires (Tayar kereta)," Tayar aku kena tindih batu tajam la.  Habis, bocor la tu, pergi repair."
Car tires (Tayar kereta)," Tayar tu kalau jalan jauh jadi panas tak?  Panas sikit la, tapi dia tahan."
Car tires (Tayar kereta), Aku nak tayar yang kurang bunyi la.  Kena pilih tayar yang senyap ni.
Car tires (Tayar kereta)," Tayar kereta aku berat nak gerak.  Tayar pancit tu, wei."
Car tires (Tayar kereta)," Tayar tu boleh guna sampai bila?  Tengok bunga dia, kalau dah botak tukar."
Car tires (Tayar kereta)," Tayar tu bila jalan ada getaran la.  Alignment lari tu, kena buat balik."
Car tires (Tayar kereta)," Tayar belakang aku dah haus sebelah.  Kena tukar la tu, boss."
Car tires (Tayar kereta)," Mana nak buang tayar lama ni?  Kedai tayar boleh buang kan, kot."
Car tires (Tayar kereta)," Tayar tu pakai apa jenis rim?  Rim sport biasa je, ni."
Car tires (Tayar kereta)," Tayar aku kurang angin lagi la.  Pergi pam la, jangan malas."
Car tires (Tayar kereta)," Tayar ni ada discount tak, boss?  Ada, untuk member kita bagi diskaun."
Car tires (Tayar kereta)," Tayar kereta aku ada vibration la.  Balancing tak cun tu, wei."
Car tires (Tayar kereta)," Tayar tu boleh tubeless ke?  Ya, semua tayar baru tubeless."
Car tires (Tayar kereta)," Tayar tu bila nak rotate, wei?  Aku dah buat masa service hari tu."
Car tires (Tayar kereta), Tayar belakang aku nampak kempis sikit.  Cepat pergi pam la.
Car tires (Tayar kereta)," Tayar ni sesuai untuk jalan kampung ke?  Ya, dia lasak sikit ni."
Car tires (Tayar kereta)," Minyak aku kuat sangat la.  Tayar tak cukup angin kot, wei."
Car tires (Tayar kereta), Tayar tu boleh pakai berapa tahun?  Biasanya 3 ke 5 tahun la.
Car tires (Tayar kereta)," Tayar tu ada jual kat Shopee tak?  Ada, tapi postage mahal kot."
Car tires (Tayar kereta), Tayar kereta aku selalu makan paku.  Kau parking kat mana ni?
Car tires (Tayar kereta)," Boss, tayar ni boleh tukar rim sekali?  Boleh, kita ada pakej."
Car tires (Tayar kereta), Tayar tu grip mantap masa brek.  Itu yang penting la untuk keselamatan.
Car tires (Tayar kereta)," Tayar aku rasa macam berat sebelah la.  Check angin tayar tu, wei."
Car tires (Tayar kereta)," Tayar ni boleh tukar sendiri tak?  Boleh, kalau kau reti pakai jack."
Car tires (Tayar kereta)," Tayar ni buatan mana, boss?  Ni dari Jepun, quality mantap."
Car tires (Tayar kereta)," Tayar aku dah pancit balik la.  Aduh, mesti ada bocor besar ni."
Car tires (Tayar kereta)," Tayar tu ada jual set ke?  Ada, set empat biji, harga lagi murah."
Car tires (Tayar kereta)," Aku nak tayar yang tahan lasak sikit.  Ni ha, tayar heavy duty, mantap."
Car tires (Tayar kereta), Tayar kereta aku bunyi kuat la bila jalan.  Bearing tayar rosak kot.
Car tires (Tayar kereta)," Boss, tayar ni ada stock lain tak?  Ada, kita ada pelbagai brand."
Car tires (Tayar kereta)," Tayar tu nak alignment sekali ke?  Ya, lepas tukar tayar wajib buat."
Car tires (Tayar kereta)," Tayar aku dah botak teruk ni.  Kena tukar cepat la, bahaya."
Car tires (Tayar kereta), Minyak kereta aku dah menyusut la.  Tayar kurang angin lagi ke?
Car tires (Tayar kereta)," Tayar ni sesuai untuk kereta jenis apa?  Ni untuk sedan biasa je, boss."
Car tires (Tayar kereta), Tayar aku ada benjolan kecil la.  Itu tanda tayar dah nak pecah tu.
Car tires (Tayar kereta)," Boss, ada tayar second hand tak?  Kita tak jual second hand la."
Car tires (Tayar kereta)," Tayar kereta aku dah makan dalam.  Kena check alignment tu, wei."
Car tires (Tayar kereta)," Tayar baru ni rasa dia mantap betul.  Ya la, grip pun lain macam."
Car tires (Tayar kereta), Tayar aku dah botak gila ni.  Kena tukar baru la tu.
Car tires (Tayar kereta)," Boss, berapa satu tayar Michelin ni?  Tu RM300 sebiji."
Car tires (Tayar kereta)," Weh, tayar belakang macam kurang angin la.  Jom pergi isi jap."
Car tires (Tayar kereta)," Tayar depan aku pancit!  Alamak, ada spare tak?"
Car tires (Tayar kereta), Tayar baru ni rasa mantap drive.  Mesti grip power tu.
Car tires (Tayar kereta)," Mahal gila tayar sekarang.  Memang la, semua naik harga kot."
Car tires (Tayar kereta), Tayar kereta kau jenama apa?  Aku pakai Goodyear je.
Car tires (Tayar kereta), Dah lama tak buat alignment ni.  Nanti tayar makan tak sama.
Car tires (Tayar kereta)," Tayar ni boleh pakai lagi ke boss?  Bunga dah nipis ni, bahaya."
Car tires (Tayar kereta)," Ada promo tayar tak, boss?  Esok ada special Bridgestone."
Car tires (Tayar kereta), Tayar kereta aku rasa macam tak balance.  Kena balancing balik tu.
Car tires (Tayar kereta)," Weh, aku baru tukar tayar.  Tu la pasal drive best."
Car tires (Tayar kereta)," Tayar ni boleh repair ke, boss?  Kalau kecil lubang, boleh tampal."
Car tires (Tayar kereta)," Musim hujan ni kena tayar bunga tebal.  Betul, keselamatan penting."
Car tires (Tayar kereta), Tayar spare aku pun dah rosak.  Kena beli baru la tu.
Car tires (Tayar kereta)," Boss, check tekanan tayar ni kejap.  Okay, 32 PSI cukup."
Car tires (Tayar kereta)," Tayar baru rasa senyap je.  Standard la, getah baru."
Car tires (Tayar kereta), Tayar ni dah berapa tahun pakai?  Dah tiga tahun kot.
Car tires (Tayar kereta), Tayar belakang aku ada paku la!  Nasib baik nampak awal.
Car tires (Tayar kereta)," Tayar ni boleh jalan jauh tak?  Kalau takde masalah, boleh je."
Car tires (Tayar kereta)," Tayar aku tiba-tiba pecah masa highway.  Fuh, nasib baik kau selamat."
Car tires (Tayar kereta)," Tayar ni ada warranty tak, boss?  Ada, setahun manufacturer warranty."
Car tires (Tayar kereta), Tayar kereta aku bunyi bising.  Mungkin bunga dah tak rata.
Car tires (Tayar kereta), Nak cari tayar murah ni kat mana?  Cuba cari online kot.
Car tires (Tayar kereta)," Weh, tayar kau saiz berapa?  17 inci, standard je."
Car tires (Tayar kereta), Tayar Yokohama ni ok tak?  Ramai cakap performace bagus.
Car tires (Tayar kereta), Tayar depan makan tepi je ni.  Kena buat alignment balik la.
Car tires (Tayar kereta)," Tukar tayar ni berapa lama, boss?  Empat biji, dalam 20 minit siap."
Car tires (Tayar kereta), Tayar baru ni grip mantap!  Mesti mahal ni.
Car tires (Tayar kereta)," Tayar aku dah keras gila.  Tu la, getah dah mati."
Car tires (Tayar kereta), Kena rotate tayar every 10k km.  Baru tahan lama sikit.
Car tires (Tayar kereta)," Tayar ni harga boleh kurang lagi tak, boss?  Dah harga mati tu."
Car tires (Tayar kereta), Aku nak tayar senyap je.  Cuba brand Continental.
Car tires (Tayar kereta), Tayar aku makan luar ni.  Alignment kau lari tu.
Car tires (Tayar kereta), Tayar kereta baru aku tayar apa?  Biasa datang Hankook.
Car tires (Tayar kereta), Tayar ni ada side wall rosak.  Tu dah tak boleh repair.
Car tires (Tayar kereta)," Weh, tengok tayar aku ni.  Pergi kedai la weh."
Car tires (Tayar kereta), Tayar ni dah botak tengah.  Angin terlebih kot.
Car tires (Tayar kereta)," Aku nak tayar yang jimat minyak.  Tayar eco ada, tapi grip kurang."
Car tires (Tayar kereta)," Boss, saya nak tayar performance.  Ada semi-slick ni, mantap."
Car tires (Tayar kereta), Tayar aku dah lama tak cuci.  Kotor gila tu.
Car tires (Tayar kereta), Tayar belakang aku makan dalam.  Alignment memang teruk tu.
Car tires (Tayar kereta), Tayar second hand ok ke?  Risk tinggi kot.
Car tires (Tayar kereta), Tayar kereta aku berat nak pusing.  Mungkin bearing rosak.
Car tires (Tayar kereta)," Ada tayar untuk off-road tak?  Oh, tayar M/T kita ada."
Car tires (Tayar kereta), Tayar ni ada leaking angin slow slow.  Kena check betul-betul tu.
Car tires (Tayar kereta), Tayar ni bunga still ada tapi dah retak.  Tu dah kena tukar tu.
Car tires (Tayar kereta)," Harga tayar ni kira sekali pasang ke, boss?  Ya, free pasang, balancing."
Car tires (Tayar kereta)," Aku nak cari tayar sport rim 18 inci.  Banyak pilihan, tapi mahal sikit."
Car tires (Tayar kereta)," Tayar kereta ni ada tarikh expired tak?  Ada, tengok DOT number."
Car tires (Tayar kereta)," Weh, tayar kau bersih gila.  Baru lepas detailing."
Car tires (Tayar kereta)," Tayar ni brand apa? Nampak power.  Ni Pirelli, mahal sikit."
Car tires (Tayar kereta)," Tayar aku ada benjol kat tepi.  Hati-hati, tu bahaya sangat."
Car tires (Tayar kereta)," Boss, boleh check tayar kereta saya?  Boleh, apa masalahnya?"
Car tires (Tayar kereta), Tayar ni dah berapa lama kat sini?  Stok baru sampai minggu lepas.
Car tires (Tayar kereta), Tayar ni ada noise reduction tak?  Model premium ada teknologi tu.
Car tires (Tayar kereta), Tayar kereta aku cepat habis bunga.  Mungkin kau drive aggressive.
Car tires (Tayar kereta)," Tayar ni boleh buat drift tak?  Kalau set up betul, boleh je."
Car tires (Tayar kereta)," Tayar belakang aku nampak macam kempis.  Cepat check, sebelum pancit."
Car tires (Tayar kereta)," Tayar ni sesuai untuk Myvi tak?  Sesuai, saiz standard."
Car tires (Tayar kereta)," Nak tukar tayar empat biji sekali ke?  Better tukar depan dua, belakang dua."
Car tires (Tayar kereta)," Tayar ni grip basah macam mana?  Rating A, sangat bagus."
Car tires (Tayar kereta), Tayar aku ada vibration masa laju.  Balancing tak betul tu.
Car tires (Tayar kereta)," Boss, ada tayar tubeless tak?  Semua tayar kereta sekarang tubeless."
Car tires (Tayar kereta)," Tayar ni ada protection rim tak?  Ya, ada design rim protector."
Car tires (Tayar kereta), Tayar aku rasa macam berat sebelah.  Mungkin spring rosak.
Car tires (Tayar kereta)," Tayar ni boleh pakai sampai berapa km?  Kalau jaga, 50k km boleh tahan."
Car tires (Tayar kereta), Tayar kereta aku rasa tak stabil.  Tekanan angin mungkin tak sama.
Car tires (Tayar kereta)," Tayar ni sesuai untuk long distance?  Ya, compound dia tahan panas."
Car tires (Tayar kereta)," Tayar tu berapa harga, boss?  Satu biji RM280."
Car tires (Tayar kereta)," Tayar ni ada tanda keausan tak?  Ada TWI, Tread Wear Indicator."
Car tires (Tayar kereta)," Weh, tayar kereta kau nampak macam baru.  Baru tukar minggu lepas."
Car tires (Tayar kereta)," Tayar ni cepat sangat kotor.  Warna hitam, standard la."
Car tires (Tayar kereta)," Boss, tayar ni boleh tukar sendiri?  Kalau ada jack, boleh je."
Car tires (Tayar kereta)," Tayar ni nak isi angin nitrogen ke?  Kalau nak tahan lama, better nitrogen."
Car tires (Tayar kereta), Tayar aku dah keras dan licin.  Tu memang patut tukar.
Car tires (Tayar kereta)," Tayar tu brand apa, boss?  Ni brand lokal, Silverstone."
Car tires (Tayar kereta)," Tayar ni boleh dapat diskaun tak?  Beli empat biji, dapat free balancing."
Car tires (Tayar kereta), Tayar aku dah pancit masa kat tol.  Nasib baik ada bengkel dekat.
Car tires (Tayar kereta)," Tayar ni ada protection dari paku?  Tak ada, itu tayar run-flat je."
Car tires (Tayar kereta)," Boss, berapa upah pasang tayar ni?  Pasang dan balancing RM10 sebiji."
Car tires (Tayar kereta), Tayar aku nampak macam tak bulat.  Mungkin bengkok rim tu.
Car tires (Tayar kereta), Tayar ni sesuai untuk bawa barang berat?  Cari yang load index tinggi.
Car tires (Tayar kereta)," Tayar baru ni rasa lebih selesa.  Memang la, grip pun lain."
Car tires (Tayar kereta)," Tayar ni boleh dapat harga trade-in?  Tayar lama kami ambil, tapi sikit je."
Car tires (Tayar kereta)," Tayar kereta kau selalu check ke?  Setiap kali isi minyak, aku tengok."
Car tires (Tayar kereta)," Tayar ni ada side wall nipis.  Tu untuk performance, tapi rapuh."
Car tires (Tayar kereta)," Boss, tayar ni stok baru ke lama?  Stok baru, DOT tahun ni."
Car tires (Tayar kereta)," Tayar ni cepat panas tak?  Kalau drive laju, semua tayar panas."
Car tires (Tayar kereta), Tayar belakang aku dah haus sebelah.  Alignment memang dah lari jauh.
Car tires (Tayar kereta)," Tayar ni murah, tapi kualiti okay ke?  Standard la untuk harga tu."
Car tires (Tayar kereta)," Boss, tayar ni ada bunyi berdesir.  Ada something tersangkut kot."
Car tires (Tayar kereta)," Tayar ni ada pelbagai saiz tak?  Ya, dari 13 inci sampai 20 inci."
